message,severity,attributes,tags,timestamp
   at Microsoft.AspNetCore.Identity.RoleManager`1.RoleExistsAsync(String roleName),error,"{""level"":""error""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:20.545323943Z
   at Program.<Main>$(String[] args) in /src/Program.cs:line 130,error,"{""level"":""error""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:20.545330753Z
"         at Npgsql.Internal.NpgsqlConnector.RawOpen(SslMode sslMode, NpgsqlTimeout timeout, Boolean async, CancellationToken cancellationToken, Boolean isFirstAttempt)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.475091588Z
      An exception occurred while iterating over the results of a query for context type 'TechSpecs.Data.AppDbContext'.,info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.475096654Z
      System.InvalidOperationException: An exception has been raised that is likely due to a transient failure.,info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.475107732Z
"         at Npgsql.TaskTimeoutAndCancellation.ExecuteAsync(Func`2 getTaskFunc, NpgsqlTimeout timeout, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.475112513Z
"         at Npgsql.Internal.NpgsqlConnector.ConnectAsync(NpgsqlTimeout timeout, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.475120353Z
       ---> Npgsql.NpgsqlException (0x80004005): Failed to connect to 57.182.231.186:5432,info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.475122429Z
"         at Npgsql.Internal.NpgsqlConnector.ConnectAsync(NpgsqlTimeout timeout, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.475128694Z
       ---> Npgsql.NpgsqlException (0x80004005): The operation has timed out,info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.475130278Z
         at Npgsql.Util.NpgsqlTimeout.Check(),info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.475139411Z
       ---> System.TimeoutException: The operation has timed out.,info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.475143945Z
         at Npgsql.Util.NpgsqlTimeout.CheckAndGetTimeLeft(),info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.475153857Z
         at Npgsql.ThrowHelper.ThrowNpgsqlExceptionWithInnerTimeoutException(String message),info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.475154332Z
fail: Microsoft.EntityFrameworkCore.Database.Connection[20004],info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.475174332Z
      An error occurred using the connection to database 'postgres' on server 'tcp://aws-1-ap-northeast-1.pooler.supabase.com:5432'.,info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.475204929Z
fail: Microsoft.EntityFrameworkCore.Query[10100],info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.475211697Z
"         at Npgsql.Internal.NpgsqlConnector.<Open>g__OpenCore|213_1(NpgsqlConnector conn, SslMode sslMode, NpgsqlTimeout timeout, Boolean async, CancellationToken cancellationToken, Boolean isFirstAttempt)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.476465242Z
"         at Npgsql.Internal.NpgsqlConnector.Open(NpgsqlTimeout timeout, Boolean async, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.476474967Z
"         at Npgsql.PoolingDataSource.OpenNewConnector(NpgsqlConnection conn, NpgsqlTimeout timeout, Boolean async, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.476480929Z
"         at Npgsql.PoolingDataSource.<Get>g__RentAsync|34_0(NpgsqlConnection conn, NpgsqlTimeout timeout, Boolean async, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.476487554Z
"         at Npgsql.NpgsqlConnection.<Open>g__OpenAsync|42_0(Boolean async, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.476493463Z
"         at Microsoft.EntityFrameworkCore.Storage.RelationalConnection.OpenInternalAsync(Boolean errorsExpected, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.476499213Z
"         at Microsoft.EntityFrameworkCore.Storage.RelationalConnection.OpenInternalAsync(Boolean errorsExpected, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.476510084Z
"         at Microsoft.EntityFrameworkCore.Storage.RelationalConnection.OpenAsync(CancellationToken cancellationToken, Boolean errorsExpected)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.476516005Z
"         at Microsoft.EntityFrameworkCore.Storage.RelationalCommand.ExecuteReaderAsync(RelationalCommandParameterObject parameterObject, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.476521511Z
"         at Microsoft.EntityFrameworkCore.Query.Internal.SingleQueryingEnumerable`1.AsyncEnumerator.InitializeReaderAsync(AsyncEnumerator enumerator, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.476527175Z
"         at Npgsql.EntityFrameworkCore.PostgreSQL.Storage.Internal.NpgsqlExecutionStrategy.ExecuteAsync[TState,TResult](TState state, Func`4 operation, Func`4 verifySucceeded, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.476532523Z
         --- End of inner exception stack trace ---,info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.480952337Z
"         at Npgsql.EntityFrameworkCore.PostgreSQL.Storage.Internal.NpgsqlExecutionStrategy.ExecuteAsync[TState,TResult](TState state, Func`4 operation, Func`4 verifySucceeded, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.480963504Z
         at Microsoft.EntityFrameworkCore.Query.Internal.SingleQueryingEnumerable`1.AsyncEnumerator.MoveNextAsync(),info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.480971249Z
      System.InvalidOperationException: An exception has been raised that is likely due to a transient failure.,info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.480978010Z
       ---> Npgsql.NpgsqlException (0x80004005): Failed to connect to 57.182.231.186:5432,info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.480984474Z
       ---> Npgsql.NpgsqlException (0x80004005): The operation has timed out,info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.480991578Z
       ---> System.TimeoutException: The operation has timed out.,info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.480998251Z
         at Npgsql.ThrowHelper.ThrowNpgsqlExceptionWithInnerTimeoutException(String message),info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.481004815Z
         at Npgsql.Util.NpgsqlTimeout.Check(),info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.481010950Z
         at Npgsql.Util.NpgsqlTimeout.CheckAndGetTimeLeft(),info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.481017478Z
"         at Npgsql.TaskTimeoutAndCancellation.ExecuteAsync(Func`2 getTaskFunc, NpgsqlTimeout timeout, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.481023824Z
"         at Npgsql.Internal.NpgsqlConnector.ConnectAsync(NpgsqlTimeout timeout, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.481029962Z
"         at Npgsql.Internal.NpgsqlConnector.ConnectAsync(NpgsqlTimeout timeout, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.481036560Z
"         at Npgsql.Internal.NpgsqlConnector.RawOpen(SslMode sslMode, NpgsqlTimeout timeout, Boolean async, CancellationToken cancellationToken, Boolean isFirstAttempt)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.481042596Z
"         at Npgsql.Internal.NpgsqlConnector.<Open>g__OpenCore|213_1(NpgsqlConnector conn, SslMode sslMode, NpgsqlTimeout timeout, Boolean async, CancellationToken cancellationToken, Boolean isFirstAttempt)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.484272926Z
"         at Npgsql.Internal.NpgsqlConnector.Open(NpgsqlTimeout timeout, Boolean async, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.484284627Z
"         at Npgsql.PoolingDataSource.OpenNewConnector(NpgsqlConnection conn, NpgsqlTimeout timeout, Boolean async, CancellationToken cancellationToken)",info,"{""level"":""info""}","{""project"":""6ecaea0e-826f-4d51-8a30-b541b453eb8e"",""environment"":""aeccdd30-8a86-43c6-9036-881e9dc2a152"",""service"":""46a99788-77fd-453f-8163-d49d1621b45b"",""deployment"":""310aa52d-015e-4b8d-aaf8-5b370b2eaa71"",""replica"":""c3b841da-b680-47f5-a385-615a9f42f181""}",2026-06-08T15:48:22.484291491Z
